,0,0,0,0,0,0
2025-04-08 03:00:00,-899.0,-899.0,-899.0,-899.0,-899.0,-899.0
2025-04-08 04:00:00,-916.2,-916.2,-916.2,-916.2,-916.2,-916.2
2025-04-08 05:00:00,1057.3,1057.3,1057.3,1057.3,1057.3,1057.3
2025-04-08 06:00:00,1429.7,1429.7,1429.7,1429.7,1429.7,1429.7
2025-04-08 07:00:00,1805.5,1805.5,1805.5,1805.5,1805.5,1805.5
2025-04-08 08:00:00,1367.7,1367.7,1367.7,1367.7,1367.7,1367.7
2025-04-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08 10:00:00,-764.7,-764.7,-764.7,-764.7,-764.7,-764.7
2025-04-08 11:00:00,-610.9000000000001,-610.9000000000001,-610.9000000000001,-610.9000000000001,-610.9000000000001,-610.9000000000001
2025-04-08 12:00:00,-195.7,-195.7,-195.7,-195.7,-195.7,-195.7
2025-04-08 13:00:00,-168.29999999999998,-168.29999999999998,-168.29999999999998,-168.29999999999998,-168.29999999999998,-168.29999999999998
2025-04-08 14:00:00,-285.9,-285.9,-285.9,-285.9,-285.9,-285.9
2025-04-08 15:00:00,-574.7,-574.7,-574.7,-574.7,-574.7,-574.7
2025-04-08 16:00:00,-733.3,-733.3,-733.3,-733.3,-733.3,-733.3
2025-04-08 17:00:00,-903.4000000000001,-903.4000000000001,-903.4000000000001,-903.4000000000001,-903.4000000000001,-903.4000000000001
2025-04-08 18:00:00,1182.6000000000001,1182.6000000000001,1182.6000000000001,1182.6000000000001,1182.6000000000001,1182.6000000000001
2025-04-08 19:00:00,1804.0,1804.0,1804.0,1804.0,1804.0,1804.0
2025-04-08 20:00:00,1713.1,1713.1,1713.1,1713.1,1713.1,1713.1
2025-04-08 21:00:00,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
2025-04-08 22:00:00,1204.7,1204.7,1204.7,1204.7,1204.7,1204.7
2025-04-08 23:00:00,1051.2,1051.2,1051.2,1051.2,1051.2,1051.2
2025-04-09 00:00:00,1049.8999999999999,1049.8999999999999,1049.8999999999999,1049.8999999999999,1049.8999999999999,1049.8999999999999
2025-04-09 01:00:00,-959.9,-959.9,-959.9,-959.9,-959.9,-959.9
2025-04-09 02:00:00,-946.7,-946.7,-946.7,-946.7,-946.7,-946.7
2025-04-09 03:00:00,-944.5,-944.5,-944.5,-944.5,-944.5,-944.5
2025-04-09 04:00:00,-957.9000000000001,-957.9000000000001,-957.9000000000001,-957.9000000000001,-957.9000000000001,-957.9000000000001
2025-04-09 05:00:00,1094.5,1094.5,1094.5,1094.5,1094.5,1094.5
2025-04-09 06:00:00,1526.8000000000002,1526.8000000000002,1526.8000000000002,1526.8000000000002,1526.8000000000002,1526.8000000000002
2025-04-09 07:00:00,1755.6,1755.6,1755.6,1755.6,1755.6,1755.6
2025-04-09 08:00:00,1315.6,1315.6,1315.6,1315.6,1315.6,1315.6
2025-04-09 09:00:00,995.1,995.1,995.1,995.1,995.1,995.1
2025-04-09 10:00:00,-827.0999999999999,-827.0999999999999,-827.0999999999999,-827.0999999999999,-827.0999999999999,-827.0999999999999
2025-04-09 11:00:00,-596.9,-596.9,-596.9,-596.9,-596.9,-596.9
2025-04-09 12:00:00,-136.1,-136.1,-136.1,-136.1,-136.1,-136.1
2025-04-09 13:00:00,-67.2,-67.2,-67.2,-67.2,-67.2,-67.2
2025-04-09 14:00:00,-132.7,-132.7,-132.7,-132.7,-132.7,-132.7
2025-04-09 15:00:00,-348.7,-348.7,-348.7,-348.7,-348.7,-348.7
2025-04-09 16:00:00,-629.8,-629.8,-629.8,-629.8,-629.8,-629.8
2025-04-09 17:00:00,-835.0,-835.0,-835.0,-835.0,-835.0,-835.0
2025-04-09 18:00:00,1034.8,1034.8,1034.8,1034.8,1034.8,1034.8
2025-04-09 19:00:00,1315.6999999999998,1315.6999999999998,1315.6999999999998,1315.6999999999998,1315.6999999999998,1315.6999999999998
2025-04-09 20:00:00,1387.3,1387.3,1387.3,1387.3,1387.3,1387.3
2025-04-09 21:00:00,1112.3,1112.3,1112.3,1112.3,1112.3,1112.3
2025-04-09 22:00:00,1019.4,1019.4,1019.4,1019.4,1019.4,1019.4
2025-04-09 23:00:00,985.1,985.1,985.1,985.1,985.1,985.1
2025-04-10 00:00:00,929.0,929.0,929.0,929.0,929.0,929.0
2025-04-10 01:00:00,-895.5,-895.5,-895.5,-895.5,-895.5,-895.5
2025-04-10 02:00:00,-889.0,-889.0,-889.0,-889.0,-889.0,-889.0
2025-04-10 03:00:00,-879.2,-879.2,-879.2,-879.2,-879.2,-879.2
2025-04-10 04:00:00,-900.0,-900.0,-900.0,-900.0,-900.0,-900.0
2025-04-10 05:00:00,975.4000000000001,975.4000000000001,975.4000000000001,975.4000000000001,975.4000000000001,975.4000000000001
2025-04-10 06:00:00,1324.4,1324.4,1324.4,1324.4,1324.4,1324.4
2025-04-10 07:00:00,1705.9,1705.9,1705.9,1705.9,1705.9,1705.9
2025-04-10 08:00:00,1354.4,1354.4,1354.4,1354.4,1354.4,1354.4
2025-04-10 09:00:00,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0
2025-04-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10 11:00:00,-663.4000000000001,-663.4000000000001,-663.4000000000001,-663.4000000000001,-663.4000000000001,-663.4000000000001
2025-04-10 12:00:00,-349.5,-349.5,-349.5,-349.5,-349.5,-349.5
2025-04-10 13:00:00,-21.8,-21.8,-21.8,-21.8,-21.8,-21.8
2025-04-10 14:00:00,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
2025-04-10 15:00:00,-11.799999999999999,-11.799999999999999,-11.799999999999999,-11.799999999999999,-11.799999999999999,-11.799999999999999
2025-04-10 16:00:00,-544.4,-544.4,-544.4,-544.4,-544.4,-544.4
2025-04-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10 18:00:00,1016.8000000000001,1016.8000000000001,1016.8000000000001,1016.8000000000001,1016.8000000000001,1016.8000000000001
2025-04-10 19:00:00,1404.1999999999998,1404.1999999999998,1404.1999999999998,1404.1999999999998,1404.1999999999998,1404.1999999999998
2025-04-10 20:00:00,1371.6999999999998,1371.6999999999998,1371.6999999999998,1371.6999999999998,1371.6999999999998,1371.6999999999998
2025-04-10 21:00:00,975.6,975.6,975.6,975.6,975.6,975.6
2025-04-10 22:00:00,920.5,920.5,920.5,920.5,920.5,920.5
2025-04-10 23:00:00,811.1,811.1,811.1,811.1,811.1,811.1
2025-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11 01:00:00,-607.5,-607.5,-607.5,-607.5,-607.5,-607.5
2025-04-11 02:00:00,-584.4,-584.4,-584.4,-584.4,-584.4,-584.4
2025-04-11 03:00:00,-584.3,-584.3,-584.3,-584.3,-584.3,-584.3
2025-04-11 04:00:00,-619.3,-619.3,-619.3,-619.3,-619.3,-619.3
2025-04-11 05:00:00,719.9,719.9,719.9,719.9,719.9,719.9
2025-04-11 06:00:00,942.0,942.0,942.0,942.0,942.0,942.0
2025-04-11 07:00:00,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
2025-04-11 08:00:00,859.0,859.0,859.0,859.0,859.0,859.0
2025-04-11 09:00:00,-588.9,-588.9,-588.9,-588.9,-588.9,-588.9
2025-04-11 10:00:00,-113.10000000000001,-113.10000000000001,-113.10000000000001,-113.10000000000001,-113.10000000000001,-113.10000000000001
2025-04-11 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-11 12:00:00,30.0,30.0,30.0,30.0,30.0,30.0
2025-04-11 13:00:00,49.900000000000006,49.900000000000006,49.900000000000006,49.900000000000006,49.900000000000006,49.900000000000006
2025-04-11 14:00:00,36.1,36.1,36.1,36.1,36.1,36.1
2025-04-11 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0
2025-04-11 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11 18:00:00,1106.9,1106.9,1106.9,1106.9,1106.9,1106.9
2025-04-11 19:00:00,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0
2025-04-11 20:00:00,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0
2025-04-11 21:00:00,1304.6000000000001,1304.6000000000001,1304.6000000000001,1304.6000000000001,1304.6000000000001,1304.6000000000001
2025-04-11 22:00:00,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0
2025-04-11 23:00:00,1054.8999999999999,1054.8999999999999,1054.8999999999999,1054.8999999999999,1054.8999999999999,1054.8999999999999
2025-04-12 00:00:00,1078.4,1078.4,1078.4,1078.4,1078.4,1078.4
2025-04-12 01:00:00,1044.1,1044.1,1044.1,1044.1,1044.1,1044.1
2025-04-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12 03:00:00,-981.5,-981.5,-981.5,-981.5,-981.5,-981.5
2025-04-12 04:00:00,-989.9,-989.9,-989.9,-989.9,-989.9,-989.9
2025-04-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12 06:00:00,1044.2,1044.2,1044.2,1044.2,1044.2,1044.2
2025-04-12 07:00:00,997.4,997.4,997.4,997.4,997.4,997.4
2025-04-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12 10:00:00,-201.9,-201.9,-201.9,-201.9,-201.9,-201.9
2025-04-12 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-12 12:00:00,92.30000000000001,92.30000000000001,92.30000000000001,92.30000000000001,92.30000000000001,92.30000000000001
2025-04-12 13:00:00,400.4,400.4,400.4,400.4,400.4,400.4
2025-04-12 14:00:00,420.09999999999997,420.09999999999997,420.09999999999997,420.09999999999997,420.09999999999997,420.09999999999997
2025-04-12 15:00:00,186.8,186.8,186.8,186.8,186.8,186.8
2025-04-12 16:00:00,0.8,0.8,0.8,0.8,0.8,0.8
2025-04-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-12 18:00:00,1113.1,1113.1,1113.1,1113.1,1113.1,1113.1
2025-04-12 19:00:00,1500.6,1500.6,1500.6,1500.6,1500.6,1500.6
2025-04-12 20:00:00,1208.9,1208.9,1208.9,1208.9,1208.9,1208.9
2025-04-12 21:00:00,910.0,910.0,910.0,910.0,910.0,910.0
2025-04-12 22:00:00,862.6999999999999,862.6999999999999,862.6999999999999,862.6999999999999,862.6999999999999,862.6999999999999
2025-04-12 23:00:00,642.6999999999999,642.6999999999999,642.6999999999999,642.6999999999999,642.6999999999999,642.6999999999999
2025-04-13 00:00:00,639.9,639.9,639.9,639.9,639.9,639.9
2025-04-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 03:00:00,-295.0,-295.0,-295.0,-295.0,-295.0,-295.0
2025-04-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 05:00:00,344.79999999999995,344.79999999999995,344.79999999999995,344.79999999999995,344.79999999999995,344.79999999999995
2025-04-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 09:00:00,-84.3,-84.3,-84.3,-84.3,-84.3,-84.3
2025-04-13 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-13 11:00:00,0.2,0.2,0.2,0.2,0.2,0.2
2025-04-13 12:00:00,30.2,30.2,30.2,30.2,30.2,30.2
2025-04-13 13:00:00,188.4,188.4,188.4,188.4,188.4,188.4
2025-04-13 14:00:00,253.79999999999998,253.79999999999998,253.79999999999998,253.79999999999998,253.79999999999998,253.79999999999998
2025-04-13 15:00:00,99.3,99.3,99.3,99.3,99.3,99.3
2025-04-13 16:00:00,0.1,0.1,0.1,0.1,0.1,0.1
2025-04-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 18:00:00,986.3,986.3,986.3,986.3,986.3,986.3
2025-04-13 19:00:00,1206.5,1206.5,1206.5,1206.5,1206.5,1206.5
2025-04-13 20:00:00,1180.1000000000001,1180.1000000000001,1180.1000000000001,1180.1000000000001,1180.1000000000001,1180.1000000000001
2025-04-13 21:00:00,1080.6,1080.6,1080.6,1080.6,1080.6,1080.6
2025-04-13 22:00:00,1033.5,1033.5,1033.5,1033.5,1033.5,1033.5
2025-04-13 23:00:00,949.8000000000001,949.8000000000001,949.8000000000001,949.8000000000001,949.8000000000001,949.8000000000001
2025-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14 01:00:00,-826.9,-826.9,-826.9,-826.9,-826.9,-826.9
2025-04-14 02:00:00,-821.1,-821.1,-821.1,-821.1,-821.1,-821.1
2025-04-14 03:00:00,-822.9000000000001,-822.9000000000001,-822.9000000000001,-822.9000000000001,-822.9000000000001,-822.9000000000001
2025-04-14 04:00:00,-845.1999999999999,-845.1999999999999,-845.1999999999999,-845.1999999999999,-845.1999999999999,-845.1999999999999
2025-04-14 05:00:00,971.0,971.0,971.0,971.0,971.0,971.0
2025-04-14 06:00:00,1243.4,1243.4,1243.4,1243.4,1243.4,1243.4
2025-04-14 07:00:00,1520.3,1520.3,1520.3,1520.3,1520.3,1520.3
2025-04-14 08:00:00,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0
2025-04-14 09:00:00,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0
2025-04-14 10:00:00,910.1999999999999,910.1999999999999,910.1999999999999,910.1999999999999,910.1999999999999,910.1999999999999
2025-04-14 11:00:00,-770.6999999999999,-770.6999999999999,-770.6999999999999,-770.6999999999999,-770.6999999999999,-770.6999999999999
2025-04-14 12:00:00,-623.5,-623.5,-623.5,-623.5,-623.5,-623.5
2025-04-14 13:00:00,-616.4,-616.4,-616.4,-616.4,-616.4,-616.4
2025-04-14 14:00:00,-643.6,-643.6,-643.6,-643.6,-643.6,-643.6
2025-04-14 15:00:00,-752.9000000000001,-752.9000000000001,-752.9000000000001,-752.9000000000001,-752.9000000000001,-752.9000000000001
2025-04-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14 17:00:00,970.1999999999999,970.1999999999999,970.1999999999999,970.1999999999999,970.1999999999999,970.1999999999999
2025-04-14 18:00:00,1193.5,1193.5,1193.5,1193.5,1193.5,1193.5
2025-04-14 19:00:00,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0
2025-04-14 20:00:00,1406.1000000000001,1406.1000000000001,1406.1000000000001,1406.1000000000001,1406.1000000000001,1406.1000000000001
2025-04-14 21:00:00,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3
2025-04-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15 00:00:00,-729.3000000000001,-729.3000000000001,-729.3000000000001,-729.3000000000001,-729.3000000000001,-729.3000000000001
2025-04-15 01:00:00,732.0,732.0,732.0,732.0,732.0,732.0
2025-04-15 02:00:00,-673.8,-673.8,-673.8,-673.8,-673.8,-673.8
2025-04-15 03:00:00,-642.9000000000001,-642.9000000000001,-642.9000000000001,-642.9000000000001,-642.9000000000001,-642.9000000000001
2025-04-15 04:00:00,-663.0,-663.0,-663.0,-663.0,-663.0,-663.0
2025-04-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15 06:00:00,830.3,830.3,830.3,830.3,830.3,830.3
2025-04-15 07:00:00,969.9,969.9,969.9,969.9,969.9,969.9
2025-04-15 08:00:00,985.6,985.6,985.6,985.6,985.6,985.6
2025-04-15 09:00:00,-650.0,-650.0,-650.0,-650.0,-650.0,-650.0
2025-04-15 10:00:00,-489.3,-489.3,-489.3,-489.3,-489.3,-489.3
2025-04-15 11:00:00,-29.2,-29.2,-29.2,-29.2,-29.2,-29.2
2025-04-15 12:00:00,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
2025-04-15 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-15 14:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-04-15 15:00:00,-292.7,-292.7,-292.7,-292.7,-292.7,-292.7
2025-04-15 16:00:00,-680.8,-680.8,-680.8,-680.8,-680.8,-680.8
2025-04-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15 18:00:00,1052.8,1052.8,1052.8,1052.8,1052.8,1052.8
2025-04-15 19:00:00,1335.8000000000002,1335.8000000000002,1335.8000000000002,1335.8000000000002,1335.8000000000002,1335.8000000000002
2025-04-15 20:00:00,1415.3999999999999,1415.3999999999999,1415.3999999999999,1415.3999999999999,1415.3999999999999,1415.3999999999999
2025-04-15 21:00:00,1105.8,1105.8,1105.8,1105.8,1105.8,1105.8
2025-04-15 22:00:00,1022.0999999999999,1022.0999999999999,1022.0999999999999,1022.0999999999999,1022.0999999999999,1022.0999999999999
2025-04-15 23:00:00,937.6,937.6,937.6,937.6,937.6,937.6
2025-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 01:00:00,-820.4000000000001,-820.4000000000001,-820.4000000000001,-820.4000000000001,-820.4000000000001,-820.4000000000001
2025-04-16 02:00:00,-822.0,-822.0,-822.0,-822.0,-822.0,-822.0
2025-04-16 03:00:00,-814.0,-814.0,-814.0,-814.0,-814.0,-814.0
2025-04-16 04:00:00,-829.9,-829.9,-829.9,-829.9,-829.9,-829.9
2025-04-16 05:00:00,994.0,994.0,994.0,994.0,994.0,994.0
2025-04-16 06:00:00,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0
2025-04-16 07:00:00,1351.3999999999999,1351.3999999999999,1351.3999999999999,1351.3999999999999,1351.3999999999999,1351.3999999999999
2025-04-16 08:00:00,1099.4,1099.4,1099.4,1099.4,1099.4,1099.4
2025-04-16 09:00:00,948.1999999999999,948.1999999999999,948.1999999999999,948.1999999999999,948.1999999999999,948.1999999999999
2025-04-16 10:00:00,-797.5,-797.5,-797.5,-797.5,-797.5,-797.5
2025-04-16 11:00:00,-640.8,-640.8,-640.8,-640.8,-640.8,-640.8
2025-04-16 12:00:00,-353.0,-353.0,-353.0,-353.0,-353.0,-353.0
2025-04-16 13:00:00,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0
2025-04-16 14:00:00,-249.4,-249.4,-249.4,-249.4,-249.4,-249.4
2025-04-16 15:00:00,-550.0,-550.0,-550.0,-550.0,-550.0,-550.0
2025-04-16 16:00:00,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0
2025-04-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 18:00:00,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0
2025-04-16 19:00:00,1465.2,1465.2,1465.2,1465.2,1465.2,1465.2
2025-04-16 20:00:00,1364.8,1364.8,1364.8,1364.8,1364.8,1364.8
2025-04-16 21:00:00,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0
2025-04-16 22:00:00,1096.9,1096.9,1096.9,1096.9,1096.9,1096.9
2025-04-16 23:00:00,985.9000000000001,985.9000000000001,985.9000000000001,985.9000000000001,985.9000000000001,985.9000000000001
2025-04-17 00:00:00,-889.9,-889.9,-889.9,-889.9,-889.9,-889.9
2025-04-17 01:00:00,-839.9,-839.9,-839.9,-839.9,-839.9,-839.9
2025-04-17 02:00:00,-816.7,-816.7,-816.7,-816.7,-816.7,-816.7
2025-04-17 03:00:00,-800.6999999999999,-800.6999999999999,-800.6999999999999,-800.6999999999999,-800.6999999999999,-800.6999999999999
2025-04-17 04:00:00,-812.8,-812.8,-812.8,-812.8,-812.8,-812.8
2025-04-17 05:00:00,-874.3000000000001,-874.3000000000001,-874.3000000000001,-874.3000000000001,-874.3000000000001,-874.3000000000001
2025-04-17 06:00:00,1080.2,1080.2,1080.2,1080.2,1080.2,1080.2
2025-04-17 07:00:00,1228.0,1228.0,1228.0,1228.0,1228.0,1228.0
2025-04-17 08:00:00,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
2025-04-17 09:00:00,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0
2025-04-17 10:00:00,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0
2025-04-17 11:00:00,950.3,950.3,950.3,950.3,950.3,950.3
2025-04-17 12:00:00,-808.4000000000001,-808.4000000000001,-808.4000000000001,-808.4000000000001,-808.4000000000001,-808.4000000000001
2025-04-17 13:00:00,-810.4000000000001,-810.4000000000001,-810.4000000000001,-810.4000000000001,-810.4000000000001,-810.4000000000001
2025-04-17 14:00:00,-777.5,-777.5,-777.5,-777.5,-777.5,-777.5
2025-04-17 15:00:00,-776.5,-776.5,-776.5,-776.5,-776.5,-776.5
2025-04-17 16:00:00,-838.7,-838.7,-838.7,-838.7,-838.7,-838.7
2025-04-17 17:00:00,976.3,976.3,976.3,976.3,976.3,976.3
2025-04-17 18:00:00,1126.5,1126.5,1126.5,1126.5,1126.5,1126.5
2025-04-17 19:00:00,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0
2025-04-17 20:00:00,1227.9,1227.9,1227.9,1227.9,1227.9,1227.9
2025-04-17 21:00:00,1147.6000000000001,1147.6000000000001,1147.6000000000001,1147.6000000000001,1147.6000000000001,1147.6000000000001
2025-04-17 22:00:00,989.0,989.0,989.0,989.0,989.0,989.0
2025-04-17 23:00:00,965.1999999999999,965.1999999999999,965.1999999999999,965.1999999999999,965.1999999999999,965.1999999999999
2025-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-18 01:00:00,-813.0,-813.0,-813.0,-813.0,-813.0,-813.0
2025-04-18 02:00:00,-791.2,-791.2,-791.2,-791.2,-791.2,-791.2
2025-04-18 03:00:00,-779.4,-779.4,-779.4,-779.4,-779.4,-779.4
2025-04-18 04:00:00,-763.4000000000001,-763.4000000000001,-763.4000000000001,-763.4000000000001,-763.4000000000001,-763.4000000000001
2025-04-18 05:00:00,-763.5,-763.5,-763.5,-763.5,-763.5,-763.5
2025-04-18 06:00:00,-793.9,-793.9,-793.9,-793.9,-793.9,-793.9
2025-04-18 07:00:00,879.8000000000001,879.8000000000001,879.8000000000001,879.8000000000001,879.8000000000001,879.8000000000001
2025-04-18 08:00:00,912.5,912.5,912.5,912.5,912.5,912.5
2025-04-18 09:00:00,901.4,901.4,901.4,901.4,901.4,901.4
2025-04-18 10:00:00,883.0,883.0,883.0,883.0,883.0,883.0
2025-04-18 11:00:00,-832.8,-832.8,-832.8,-832.8,-832.8,-832.8
2025-04-18 12:00:00,-750.3,-750.3,-750.3,-750.3,-750.3,-750.3
2025-04-18 13:00:00,-637.5,-637.5,-637.5,-637.5,-637.5,-637.5
2025-04-18 14:00:00,-626.4,-626.4,-626.4,-626.4,-626.4,-626.4
2025-04-18 15:00:00,-653.6,-653.6,-653.6,-653.6,-653.6,-653.6
2025-04-18 16:00:00,-766.1,-766.1,-766.1,-766.1,-766.1,-766.1
2025-04-18 17:00:00,886.4,886.4,886.4,886.4,886.4,886.4
2025-04-18 18:00:00,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0
2025-04-18 19:00:00,1231.2,1231.2,1231.2,1231.2,1231.2,1231.2
2025-04-18 20:00:00,1265.2,1265.2,1265.2,1265.2,1265.2,1265.2
2025-04-18 21:00:00,1165.2,1165.2,1165.2,1165.2,1165.2,1165.2
2025-04-18 22:00:00,1063.5,1063.5,1063.5,1063.5,1063.5,1063.5
2025-04-18 23:00:00,991.2,991.2,991.2,991.2,991.2,991.2
2025-04-19 00:00:00,893.1999999999999,893.1999999999999,893.1999999999999,893.1999999999999,893.1999999999999,893.1999999999999
2025-04-19 01:00:00,-800.1,-800.1,-800.1,-800.1,-800.1,-800.1
2025-04-19 02:00:00,-844.5,-844.5,-844.5,-844.5,-844.5,-844.5
2025-04-19 03:00:00,-823.9,-823.9,-823.9,-823.9,-823.9,-823.9
2025-04-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 05:00:00,906.2,906.2,906.2,906.2,906.2,906.2
2025-04-19 06:00:00,952.0,952.0,952.0,952.0,952.0,952.0
2025-04-19 07:00:00,916.7,916.7,916.7,916.7,916.7,916.7
2025-04-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 10:00:00,-299.9,-299.9,-299.9,-299.9,-299.9,-299.9
2025-04-19 11:00:00,-45.4,-45.4,-45.4,-45.4,-45.4,-45.4
2025-04-19 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-19 13:00:00,30.099999999999998,30.099999999999998,30.099999999999998,30.099999999999998,30.099999999999998,30.099999999999998
2025-04-19 14:00:00,72.6,72.6,72.6,72.6,72.6,72.6
2025-04-19 15:00:00,8.6,8.6,8.6,8.6,8.6,8.6
2025-04-19 16:00:00,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2025-04-19 17:00:00,-640.1,-640.1,-640.1,-640.1,-640.1,-640.1
2025-04-19 18:00:00,1027.7,1027.7,1027.7,1027.7,1027.7,1027.7
2025-04-19 19:00:00,1268.4,1268.4,1268.4,1268.4,1268.4,1268.4
2025-04-19 20:00:00,1427.1000000000001,1427.1000000000001,1427.1000000000001,1427.1000000000001,1427.1000000000001,1427.1000000000001
2025-04-19 21:00:00,1273.6,1273.6,1273.6,1273.6,1273.6,1273.6
2025-04-19 22:00:00,1095.5,1095.5,1095.5,1095.5,1095.5,1095.5
2025-04-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20 00:00:00,1004.0999999999999,1004.0999999999999,1004.0999999999999,1004.0999999999999,1004.0999999999999,1004.0999999999999
2025-04-20 01:00:00,-949.0,-949.0,-949.0,-949.0,-949.0,-949.0
2025-04-20 02:00:00,989.8000000000001,989.8000000000001,989.8000000000001,989.8000000000001,989.8000000000001,989.8000000000001
2025-04-20 03:00:00,-974.0999999999999,-974.0999999999999,-974.0999999999999,-974.0999999999999,-974.0999999999999,-974.0999999999999
2025-04-20 04:00:00,988.3,988.3,988.3,988.3,988.3,988.3
2025-04-20 05:00:00,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4
2025-04-20 06:00:00,1093.8,1093.8,1093.8,1093.8,1093.8,1093.8
2025-04-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20 09:00:00,-186.29999999999998,-186.29999999999998,-186.29999999999998,-186.29999999999998,-186.29999999999998,-186.29999999999998
2025-04-20 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-20 11:00:00,57.199999999999996,57.199999999999996,57.199999999999996,57.199999999999996,57.199999999999996,57.199999999999996
2025-04-20 12:00:00,349.90000000000003,349.90000000000003,349.90000000000003,349.90000000000003,349.90000000000003,349.90000000000003
2025-04-20 13:00:00,524.2,524.2,524.2,524.2,524.2,524.2
2025-04-20 14:00:00,400.5,400.5,400.5,400.5,400.5,400.5
2025-04-20 15:00:00,47.599999999999994,47.599999999999994,47.599999999999994,47.599999999999994,47.599999999999994,47.599999999999994
2025-04-20 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20 18:00:00,1068.1,1068.1,1068.1,1068.1,1068.1,1068.1
2025-04-20 19:00:00,1199.4,1199.4,1199.4,1199.4,1199.4,1199.4
